"File","Modified","Code","SkartId"
"SEND_STOCK_CARD_RESPONSE_HIZ01-http-20251129-214852.txt","30.11.2025 00:48:52","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-07-http-20251129-214852.txt","30.11.2025 00:48:52","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-05-http-20251129-214852.txt","30.11.2025 00:48:52","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_41_VWGH_160_V5-http-20251129-214851.txt","30.11.2025 00:48:51","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_51_VWGH_160_V5-http-20251129-214851.txt","30.11.2025 00:48:51","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_43_VWGH_160_V5-http-20251129-214850.txt","30.11.2025 00:48:51","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_5_VWGH_160_V5-http-20251129-214850.txt","30.11.2025 00:48:50","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_42_VWGH_160_V5-http-20251129-214850.txt","30.11.2025 00:48:50","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_27_VWGH_160_V5-http-20251129-214849.txt","30.11.2025 00:48:49","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_31_VWGH_160_V5-http-20251129-214849.txt","30.11.2025 00:48:49","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_3_VWGH_160_V5-http-20251129-214848.txt","30.11.2025 00:48:48","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_4_VWGH_160_V5-http-20251129-214848.txt","30.11.2025 00:48:48","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_CL-29_02_00347_01-http-20251129-214847.txt","30.11.2025 00:48:47","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_25_VWGH_160_V5-http-20251129-214846.txt","30.11.2025 00:48:46","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_26_VWGH_160_V5-http-20251129-214846.txt","30.11.2025 00:48:46","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_22_VWGH_160_V5-http-20251129-214846.txt","30.11.2025 00:48:46","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_2_VWGH_160_V5-http-20251129-214845.txt","30.11.2025 00:48:45","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_24_VWGH_160_V5-http-20251129-214844.txt","30.11.2025 00:48:44","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_7_VWGH_160_V5-http-20251129-214844.txt","30.11.2025 00:48:44","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_6_VWGH_160_V5-http-20251129-214843.txt","30.11.2025 00:48:43","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_8_VWGH_160_V5-http-20251129-214842.txt","30.11.2025 00:48:42","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_52_VWGH_160_V5-http-20251129-214842.txt","30.11.2025 00:48:42","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_6250666-http-20251129-214841.txt","30.11.2025 00:48:41","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_387758-http-20251129-214840.txt","30.11.2025 00:48:40","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_6250681-http-20251129-214840.txt","30.11.2025 00:48:40","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_silll12344-http-20251129-214839.txt","30.11.2025 00:48:39","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_sillll3l3ll3l3l-http-20251129-214839.txt","30.11.2025 00:48:39","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_1-18447-KOVAN-http-20251129-214836.txt","30.11.2025 00:48:36","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_A1121-EM-http-20251129-214836.txt","30.11.2025 00:48:36","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_1-1020-KOVAN-http-20251129-214835.txt","30.11.2025 00:48:35","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9320487-http-20251129-214835.txt","30.11.2025 00:48:35","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9310011-http-20251129-214834.txt","30.11.2025 00:48:34","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9310030-http-20251129-214834.txt","30.11.2025 00:48:34","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OR-AA24-01-http-20251129-214833.txt","30.11.2025 00:48:33","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OIO-AA19-01-http-20251129-214833.txt","30.11.2025 00:48:33","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OR-AA22-01-http-20251129-214833.txt","30.11.2025 00:48:33","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OIO-AA24-01-http-20251129-214832.txt","30.11.2025 00:48:32","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9310024-http-20251129-214831.txt","30.11.2025 00:48:31","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-02-http-20251129-214831.txt","30.11.2025 00:48:31","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-01-http-20251129-214830.txt","30.11.2025 00:48:30","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_P-TKZ-SAG-B12-http-20251129-214828.txt","30.11.2025 00:48:28","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_HIZ20-http-20251129-214828.txt","30.11.2025 00:48:28","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-06-http-20251129-214826.txt","30.11.2025 00:48:26","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_1_VWGH_160_V5-http-20251129-214825.txt","30.11.2025 00:48:25","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-03-http-20251129-214823.txt","30.11.2025 00:48:24","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_HIZ10-http-20251129-214823.txt","30.11.2025 00:48:23","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_MZ11.5650471-http-20251129-214822.txt","30.11.2025 00:48:22","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_23_VWGH_160_V5-http-20251129-214821.txt","30.11.2025 00:48:21","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-04-http-20251129-214821.txt","30.11.2025 00:48:21","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_CL-29_02_00347_01-http-20251129-214820.txt","30.11.2025 00:48:20","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_HIZ01-http-20251129-214819.txt","30.11.2025 00:48:19","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-07-http-20251129-214819.txt","30.11.2025 00:48:19","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-05-http-20251129-214818.txt","30.11.2025 00:48:18","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_41_VWGH_160_V5-http-20251129-214817.txt","30.11.2025 00:48:17","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_51_VWGH_160_V5-http-20251129-214817.txt","30.11.2025 00:48:17","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_43_VWGH_160_V5-http-20251129-214817.txt","30.11.2025 00:48:17","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_5_VWGH_160_V5-http-20251129-214816.txt","30.11.2025 00:48:16","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_42_VWGH_160_V5-http-20251129-214815.txt","30.11.2025 00:48:15","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_27_VWGH_160_V5-http-20251129-214814.txt","30.11.2025 00:48:14","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_31_VWGH_160_V5-http-20251129-214814.txt","30.11.2025 00:48:14","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_3_VWGH_160_V5-http-20251129-214813.txt","30.11.2025 00:48:13","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_4_VWGH_160_V5-http-20251129-214813.txt","30.11.2025 00:48:13","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_CL-29_02_00347_01-http-20251129-214813.txt","30.11.2025 00:48:13","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_25_VWGH_160_V5-http-20251129-214812.txt","30.11.2025 00:48:12","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_26_VWGH_160_V5-http-20251129-214812.txt","30.11.2025 00:48:12","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_22_VWGH_160_V5-http-20251129-214811.txt","30.11.2025 00:48:11","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_2_VWGH_160_V5-http-20251129-214810.txt","30.11.2025 00:48:10","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_24_VWGH_160_V5-http-20251129-214810.txt","30.11.2025 00:48:10","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_7_VWGH_160_V5-http-20251129-214809.txt","30.11.2025 00:48:09","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_6_VWGH_160_V5-http-20251129-214808.txt","30.11.2025 00:48:08","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_8_VWGH_160_V5-http-20251129-214807.txt","30.11.2025 00:48:07","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_52_VWGH_160_V5-http-20251129-214806.txt","30.11.2025 00:48:06","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_6250666-http-20251129-214805.txt","30.11.2025 00:48:06","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_387758-http-20251129-214805.txt","30.11.2025 00:48:05","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_6250681-http-20251129-214804.txt","30.11.2025 00:48:04","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_silll12344-http-20251129-214803.txt","30.11.2025 00:48:03","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_sillll3l3ll3l3l-http-20251129-214803.txt","30.11.2025 00:48:03","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_1-18447-KOVAN-http-20251129-214459.txt","30.11.2025 00:44:59","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_A1121-EM-http-20251129-214459.txt","30.11.2025 00:44:59","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_1-1020-KOVAN-http-20251129-214457.txt","30.11.2025 00:44:57","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9320487-http-20251129-214457.txt","30.11.2025 00:44:57","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9310011-http-20251129-214457.txt","30.11.2025 00:44:57","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9310030-http-20251129-214456.txt","30.11.2025 00:44:56","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OR-AA24-01-http-20251129-214456.txt","30.11.2025 00:44:56","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OIO-AA19-01-http-20251129-214456.txt","30.11.2025 00:44:56","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OR-AA22-01-http-20251129-214455.txt","30.11.2025 00:44:55","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OIO-AA24-01-http-20251129-214455.txt","30.11.2025 00:44:55","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9310024-http-20251129-214454.txt","30.11.2025 00:44:54","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-02-http-20251129-214453.txt","30.11.2025 00:44:53","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-01-http-20251129-214453.txt","30.11.2025 00:44:53","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_P-TKZ-SAG-B12-http-20251129-214452.txt","30.11.2025 00:44:52","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_HIZ20-http-20251129-214452.txt","30.11.2025 00:44:52","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-06-http-20251129-214452.txt","30.11.2025 00:44:52","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_1_VWGH_160_V5-http-20251129-214451.txt","30.11.2025 00:44:51","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-03-http-20251129-214450.txt","30.11.2025 00:44:50","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_HIZ10-http-20251129-214449.txt","30.11.2025 00:44:49","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_MZ11.5650471-http-20251129-214448.txt","30.11.2025 00:44:48","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_23_VWGH_160_V5-http-20251129-214447.txt","30.11.2025 00:44:47","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-04-http-20251129-214447.txt","30.11.2025 00:44:47","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_CL-29_02_00347_01-http-20251129-214447.txt","30.11.2025 00:44:47","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_HIZ01-http-20251129-214446.txt","30.11.2025 00:44:47","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-07-http-20251129-214446.txt","30.11.2025 00:44:46","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-05-http-20251129-214445.txt","30.11.2025 00:44:45","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_41_VWGH_160_V5-http-20251129-214445.txt","30.11.2025 00:44:45","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_51_VWGH_160_V5-http-20251129-214444.txt","30.11.2025 00:44:44","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_43_VWGH_160_V5-http-20251129-214443.txt","30.11.2025 00:44:43","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_5_VWGH_160_V5-http-20251129-214441.txt","30.11.2025 00:44:41","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_42_VWGH_160_V5-http-20251129-214441.txt","30.11.2025 00:44:41","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_27_VWGH_160_V5-http-20251129-214440.txt","30.11.2025 00:44:40","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_31_VWGH_160_V5-http-20251129-214440.txt","30.11.2025 00:44:40","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_3_VWGH_160_V5-http-20251129-214439.txt","30.11.2025 00:44:39","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_4_VWGH_160_V5-http-20251129-214439.txt","30.11.2025 00:44:39","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_CL-29_02_00347_01-http-20251129-214438.txt","30.11.2025 00:44:38","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_25_VWGH_160_V5-http-20251129-214438.txt","30.11.2025 00:44:38","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_26_VWGH_160_V5-http-20251129-214437.txt","30.11.2025 00:44:37","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_22_VWGH_160_V5-http-20251129-214437.txt","30.11.2025 00:44:37","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_2_VWGH_160_V5-http-20251129-214436.txt","30.11.2025 00:44:36","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_24_VWGH_160_V5-http-20251129-214435.txt","30.11.2025 00:44:35","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_7_VWGH_160_V5-http-20251129-214435.txt","30.11.2025 00:44:35","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_6_VWGH_160_V5-http-20251129-214434.txt","30.11.2025 00:44:35","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_8_VWGH_160_V5-http-20251129-214434.txt","30.11.2025 00:44:34","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_52_VWGH_160_V5-http-20251129-214434.txt","30.11.2025 00:44:34","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_6250666-http-20251129-214433.txt","30.11.2025 00:44:33","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_387758-http-20251129-214433.txt","30.11.2025 00:44:33","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_6250681-http-20251129-214432.txt","30.11.2025 00:44:32","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_silll12344-http-20251129-214432.txt","30.11.2025 00:44:32","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_sillll3l3ll3l3l-http-20251129-214431.txt","30.11.2025 00:44:31","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_1-18447-KOVAN-http-20251129-214429.txt","30.11.2025 00:44:29","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_A1121-EM-http-20251129-214429.txt","30.11.2025 00:44:29","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_1-1020-KOVAN-http-20251129-214428.txt","30.11.2025 00:44:28","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9320487-http-20251129-214427.txt","30.11.2025 00:44:27","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9310011-http-20251129-214425.txt","30.11.2025 00:44:25","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9310030-http-20251129-214424.txt","30.11.2025 00:44:24","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OR-AA24-01-http-20251129-214423.txt","30.11.2025 00:44:23","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OIO-AA19-01-http-20251129-214422.txt","30.11.2025 00:44:23","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OR-AA22-01-http-20251129-214422.txt","30.11.2025 00:44:22","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OIO-AA24-01-http-20251129-214421.txt","30.11.2025 00:44:21","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9310024-http-20251129-214420.txt","30.11.2025 00:44:20","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-02-http-20251129-214420.txt","30.11.2025 00:44:20","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-01-http-20251129-214420.txt","30.11.2025 00:44:20","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_P-TKZ-SAG-B12-http-20251129-214419.txt","30.11.2025 00:44:19","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_HIZ20-http-20251129-214419.txt","30.11.2025 00:44:19","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-06-http-20251129-214418.txt","30.11.2025 00:44:18","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_1_VWGH_160_V5-http-20251129-214417.txt","30.11.2025 00:44:17","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-03-http-20251129-214416.txt","30.11.2025 00:44:16","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_HIZ10-http-20251129-214416.txt","30.11.2025 00:44:16","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_MZ11.5650471-http-20251129-214415.txt","30.11.2025 00:44:15","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_23_VWGH_160_V5-http-20251129-214414.txt","30.11.2025 00:44:14","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-04-http-20251129-214413.txt","30.11.2025 00:44:13","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_CL-29_02_00347_01-http-20251129-214412.txt","30.11.2025 00:44:12","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_HIZ01-http-20251129-214412.txt","30.11.2025 00:44:12","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-07-http-20251129-214411.txt","30.11.2025 00:44:11","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-05-http-20251129-214411.txt","30.11.2025 00:44:11","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_41_VWGH_160_V5-http-20251129-214410.txt","30.11.2025 00:44:10","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_51_VWGH_160_V5-http-20251129-214409.txt","30.11.2025 00:44:09","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_43_VWGH_160_V5-http-20251129-214408.txt","30.11.2025 00:44:08","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_5_VWGH_160_V5-http-20251129-214405.txt","30.11.2025 00:44:05","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_42_VWGH_160_V5-http-20251129-214404.txt","30.11.2025 00:44:04","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_27_VWGH_160_V5-http-20251129-214402.txt","30.11.2025 00:44:02","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_31_VWGH_160_V5-http-20251129-214401.txt","30.11.2025 00:44:01","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_3_VWGH_160_V5-http-20251129-214401.txt","30.11.2025 00:44:01","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_4_VWGH_160_V5-http-20251129-214400.txt","30.11.2025 00:44:00","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_CL-29_02_00347_01-http-20251129-214400.txt","30.11.2025 00:44:00","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_25_VWGH_160_V5-http-20251129-214359.txt","30.11.2025 00:43:59","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_26_VWGH_160_V5-http-20251129-214359.txt","30.11.2025 00:43:59","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_22_VWGH_160_V5-http-20251129-214359.txt","30.11.2025 00:43:59","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_2_VWGH_160_V5-http-20251129-214358.txt","30.11.2025 00:43:58","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_24_VWGH_160_V5-http-20251129-214358.txt","30.11.2025 00:43:58","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_7_VWGH_160_V5-http-20251129-214357.txt","30.11.2025 00:43:57","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_6_VWGH_160_V5-http-20251129-214357.txt","30.11.2025 00:43:57","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_8_VWGH_160_V5-http-20251129-214356.txt","30.11.2025 00:43:56","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_PIPE_52_VWGH_160_V5-http-20251129-214356.txt","30.11.2025 00:43:56","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_6250666-http-20251129-214355.txt","30.11.2025 00:43:55","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_387758-http-20251129-214354.txt","30.11.2025 00:43:55","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_6250681-http-20251129-214354.txt","30.11.2025 00:43:54","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_silll12344-http-20251129-214353.txt","30.11.2025 00:43:53","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_sillll3l3ll3l3l-http-20251129-214352.txt","30.11.2025 00:43:52","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_1-18447-KOVAN-http-20251129-213559.txt","30.11.2025 00:35:59","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_A1121-EM-http-20251129-213558.txt","30.11.2025 00:35:58","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_1-1020-KOVAN-http-20251129-213558.txt","30.11.2025 00:35:58","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9320487-http-20251129-213558.txt","30.11.2025 00:35:58","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9310011-http-20251129-213557.txt","30.11.2025 00:35:57","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9310030-http-20251129-213557.txt","30.11.2025 00:35:57","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OR-AA24-01-http-20251129-213557.txt","30.11.2025 00:35:57","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OIO-AA19-01-http-20251129-213556.txt","30.11.2025 00:35:56","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OR-AA22-01-http-20251129-213555.txt","30.11.2025 00:35:55","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_OIO-AA24-01-http-20251129-213555.txt","30.11.2025 00:35:55","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_9310024-http-20251129-213555.txt","30.11.2025 00:35:55","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-02-http-20251129-213554.txt","30.11.2025 00:35:54","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_BFM-01-http-20251129-213554.txt","30.11.2025 00:35:54","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_P-TKZ-SAG-B12-http-20251129-213553.txt","30.11.2025 00:35:53","NO_JSON",
"SEND_STOCK_CARD_RESPONSE_HIZ20-http-20251129-213552.txt","30.11.2025 00:35:52","NO_JSON",
